,댓글,출처
95456,조선은 이미 세종 때 일본에 사절을 보내 선진 상업문화를 배울 정도로 일본에 뒤쳐진 상황이었다병신 나라임세종실록 46권 세종 11년 12월 3일 을해 5번째기사 1429년 명 선덕 4년박서생이 시행할 만할 일들을 갖추어 아뢰다httpsillokhistorygokridkda11112003005일본 상가의 제도는 시장 상인들이 각기 처마 아래에다 널빤지로 층루를 만들고 물건들을 그 위에 두니 다만 먼지가 묻지 않을 뿐만 아니라 사람들이 쉽게 이를 보고 살 수 있었으며 시중의 음식물들을 귀천의 구별 없이 모두 사 먹고 있었습니다 우리 나라의 시장은 건습할 것 없이 모든 어육 등의 식물들을 모두 진토 위에 두고는 혹은 그 위에 앉기도 하고 밟기도 하오니 비옵건대 운종가 좌우의 행랑에서부터 동쪽 누문에 이르기까지 종루 남쪽에서부터 광통교에 이르기까지 모두 보첨을 달아내고 그 아래에 물건들을 진열해 놓을 층루를 만들어 어느 간은 무슨 물건을 둔 곳이라고 죽 편액을 달아서 쉽게 알아 볼 수 있도록 하소서,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95457,조선때부터 열화된 미의식이 독립 후 대한민국에까지 내려와서 한국의 전반적인 미적감각으로 전수됬다는게 글의 요지뭔 개소리야 ㅋㅋㅋ인도나 방글라데시가도 전통건물은 으리 해도 일반 시장은 빨노초 간판 덕지에 개판오분전이다 동아시아 대부분이 이럼그냥 살려고 아무 생각없이 난개발로 막 지어서 그런거야 디자인 이런거 생각안하고 공무원이랑 짜고 해서 그런거지애초에 한국사람들 아파트에서 살기싫어했음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95458,조선을 빤적없고 저런거는 최근에 생긴거라고 말한거임 일본 시장도 개판오분전인건 마찬가지 저글이랑 지금이랑 달러,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95459,일본의 일반적인 시장이다 게이가 올린거는 다 정비된거임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95460,보면 그냥 막지었어,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95461,게이야 한마디만 하고 갈게 니가 올린 사진의 간판이랑 조선의 간판이랑 같은 수준의 간판으로 본다면 너는 미적 감각이 진짜 없는 인간이다 유튜브 가서 1910년대 1930년대 일본 영상 찾아보고 와라 그때 당시도 지금 한국 간판들 보다 더 통일감과 미적감각이 스며들어있다 화려하다고 해서 촌스러운게 아니라 어떤 이미지로 비춰질 것인가 주변과 어떤 통일감을 이룰 것이가 이런 것을 기본적으로 깔고 가야하는데 한국은 그저 미적감각 자체가 없는 거다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95462,게이 난독이냐 빨노초 간판자체가 최근에 생긴 문화라고그 일본30년대 영상에 건물도 제대로 안나오는데 혼자서 씨부리노 이기1950년 열도 중국 비교httpswwwilbecomview11185969163중국이 넘사벽정리한것도 있으니 참고해라아시아 간판문화 극혐아님JPGhttpswwwilbecomview10359331499httpswwwilbecomview11220240308,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95463,그리고 저거 교토 사진도 포샵질하고 잘찍어서 저런거야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95464,경주 간판사진도 존나 옜날사진이고 애초에 빨노초 박스형 간판이 생긴게 최근일임 조선시대에 저런거없었는데어거지로 끼워맞추네그리고 교토 저런 지역이 있는가하면 좀 만나오면 걍 현대 도시임 ㅁㅈㅎ사진에서도 보이네저것도 다 리모델링 된거고 완전 전통은아님한국 사찰도 저런 플라스틱 바가지 말고 그냥 주막 나무 통같은거 있는것도 있음그리고 저거 일본 나무주걱은 저거 물마시는거 아님 ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95465,이새끼는 정신병 있나,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95466,일베 네임드 반일정신병자임이전 닉슈퍼SxD 서양배x 골깐다x기,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95467,자연과 어우러지는 자연주의철학 정원도 마찬가지 있는그대로 보고즐겨라 이게 좆선의 미의식임 ㅋㅋㅋㅋㅋ 그래서길거리에 똥이 그렇게 많았던거다 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95468,똥은 동물 똥인거고 일본에도 똥천지였음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95469,ㄴㄴ 사람똥 맞음조선시대 한양은 냄새 고약한 분뇨 밟 거리httpsnnewsnavercommnewsarticle0010005862290sid103서울연합뉴스 서혜림 기자광화문 앞에서 세종로로 이어지는 서울의 중심가가 조선시대에는 냄새 고약한 분뇨가 밟는 더러운 거리였음을 실증한 연구가 국내 고고학계에 보고됐다이 때문에 신 교수는 조선 사대문 안에서 기생충알이 다수 나온 것은 한양의 번화가에 인분이 널려 있었음을 알려주는 증거라고 설명했다실제 경복궁 앞에서 추출한 흙에서는 1g당 최고 165개의 알이 나왔고 나머지 샘플에서도 평균 35개의 알이 발견됐다신 교수는 당시 인분에 의한 흙의 오염도가 상당 심했다는 사실을 보여주는 결과라며 요즘 흙에서 기생충알이 이렇게 많이 나오는 지역은 위생시설이 열악한 개발도상국의 대도시라고 설명했다신 교수는 조선이 한양으로 수도를 옮긴 14세기 이후 이곳 인구는 폭발적으로 증가했다며 수많은 사람이 배출한 분뇨를 감당할 위생시설이 없어 도시가 이토록 오염된 것으로 보인다고 분석했다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95470,일본이 똥천지라는 근거는,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95471,회칠 병신같아서 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95472,교토 가봤지만 어딜 경주따위가 비비노 ㅋㅋ 교토의 굴욕이다심지어 교토는 서울같이 잘 발달된 주거 상업지역도 꽤 있음일단 교토역부터 압도적임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95473,심지어 인구 차이도 10배 이상관광 수입은 뭐 말할 거도 없고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95474,"100만채는 있다고 생각되는 집 모두는 기와집이다 굉장하다오사카의 부호의 집은 조선 최대 대저택의 10배 이상의 넓이로구리 기둥에 내부는 황금으로 장식되어 있다이 사치스러움은 비정상이다도시의 크기는 약 40km 정도로 모두가 번영하고 있다 믿을 수 없다중국의 전설에 나오는 낙원이란 오사카를 두고 하는 말이었다세상에 이렇게 훌륭한 도시가 있을 수 있을까한양 번화가의 만배의 발전이다북경을 접해본 역관이 있지만 그도 북경의 번영도 오사카에는 진다라고 말했다짐승과 같은 인간들이 2천년 동안 이렇게 평화롭게 번영하고 있었다니 원망스럽다 김인겸 저 일동장유가 1764년 1월 22일 오사카
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95475,날조글 ㅁㅈㅎ 이게 원문httpswwwdogdripnetdogdrip84443147,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95476,그게 원문이라는 근거는,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95477,그 과장이 날조 수준인임 조선통신사 방문당시 일본깐것도 많어 장단점을 적은거야 그냥 그리고 게이가 올린 시장사진은 다 정비된거임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95478,날조 수준이라는 근거는,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95479,저게 현대적인 표현인데 글투자체가 걍 지 좃대로 일뽕이 퍼트린꺼 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95480,아니 그러니까 저게 원문이라는 근거가 뭐냐고 ㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95481,전라도가 지배하는 세상에서 신라와 경주는 박정희처럼 비난하고 외면해야 할 적폐의 역사일 뿐이다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95482,개 ㅄ글ㅈㅈㅂ ㅁㅈㅎhttpswwwilbecomview11247679346경주 간판사진도 존나 옜날사진이고 애초에 빨노초 박스형 간판이 생긴게 최근일임 조선시대에 저런거없었는데어거지로 끼워맞추네그리고 교토 저런 지역이 있는가하면 좀 만나오면 걍 현대 도시임 ㅁㅈㅎ사진에서도 보이네조선시대가 주변과의 조화를 고려하지 않았던 미학이라는 개소리httpswwwilbecomview11257912692,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95483,게이야 한마디만 하고 갈게 니가 올린 사진의 간판이랑 조선의 간판이랑 같은 수준의 간판으로 본다면 너는 미적 감각이 진짜 없는 인간이다 유튜브 가서 1910년대 1930년대 일본 영상 찾아보고 와라 그때 당시도 지금 한국 간판들 보다 더 통일감과 미적감각이 스며들어있다 화려하다고 해서 촌스러운게 아니라 어떤 이미지로 비춰질 것인가 주변과 어떤 통일감을 이룰 것이가 이런 것을 기본적으로 깔고 가야하는데 한국은 그저 미적감각자체가 없는 거다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95484,1948년 한국,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95485,인간의 본성이란게이 생기고 돈이 많으면 꾸미고 싶은게 당연하지그리스 로마 같은데 아니고 아프리카나 남미도 그랬고조선이 가난해서 못한것을왜 자연미 소박미 같은 것으로 치장하는지 모르겠다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95486,통째로 자연나무 기둥으로 쓰는건 대담해보이긴 하네 건조같은거 제대로 될리가 없긴하다만,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95487,경주 간판 바껴서 ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95488,일뽕 ㅇㅈ 한다 ㅋㅋㅋ 진짜 조선이 다 말아쳐먹음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95489,새벽에 짱깨 매크로가 니글 좌표찍고 헛저격 계속 넣을 듯근데 추천수가 1000가까이되서 떨어뜨리기 흔들거 같다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95490,조선빠는 새끼들좌빨 대깨문,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95491,조샌3징들이 괜 조샌징이 아니다 ㅋㅋㅋㅋㅋ 대충대충하니 조샌징 이지 ㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95492,조선 유교 병신국,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95493,회칠에 쓰는 접착제는 어데서 구하노저런거 보도블록에 쓰면 좋을거 같은데너무 비싸서 그런가,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95497,시장 아케이드는 유럽이 원조고 동아시아에서 따라한거야 그리고 가게 컨셉짜고 맞춤 디자인한것도 유럽에서는 원래 예전부터 하던거일본 일반시장은 저렇지 않음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95498,유럽따라한게 맞으니깐 그런거지 유럽아케이드 치면 쫙나올꺼다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95499,ㅈㄹ 좀 하지마라 이기게이가 올린 문서에도 나와있네 아케이드 자체는 이전부터 했는데 ㅄ 일본사례 참고하면서 법적으로 어떻게 해야할지 이야기하는건데2004년 서울시가 재래시장 아케이드 표준설계 지침이하 표준설계지침을 마련하게 되었다 하지만 일본의 경우 중앙정부인 건설성차원에서 아케이드 설치기준을 마련하고 있는 반면에 우리는 정부 차원에서 보다 더 세밀한 설계지침이 마련되어 있지 않고 그에 대한 정확한 평가나 검토 없이 지금까지 많은 아케이드를 설치해 오고 있는 실정이다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95500,암튼 게이말은 틀린거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95501,게이가 올린 일본은 유럽고대로 따라한 쇼핑가고 게이가 올린 한국사진은 걍 서민 시장이고 화질도 다르자너,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95502,걍 서민시장 아케이드 형식인데 왜 거짓말하노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95503,원래 아케이드가 유럽전통 건축에서 나온거라 부정할수없다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95504,한국은 일본 따라한거잖아왜 거짓말하노 ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95505,저새끼 그냥 일본 까고 싶어 환장한 조선족 빨갱이새끼임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95506,조선에는 철학이없어,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95507,같잖은 라이벌 의식 가져서 열등감 느끼지 말고 배울껀 배우고 그 와중에 한국만의 개성을 추구해야지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
95508,한국vs왜나라 비교일본20년동안 경제성장률0 한국fta 약45개국 일본15개 될까말까자동차전자기기핸드폰등 한국에 개발림10년안에 일본 추월할걸로 보임문화한국은 케이팝으로 세계가 열광중일본은av로 한국만 열광중ㅋ정치독도가 자기땅이라 우기는것도 정치나원숭이도 이런정치는하겠다군사력한국6위 일본9위 중요한건 경상도에서 일본본토까지 사거리가 나옴외모한국은 사람 일본은 원숭이 비교자체가 안됨국민의식한국은 정이넘치고 일본은 개인주의 친척끼리 밥먹어도 자기껏만 계산함고로 쪽1바리새끼는 캭퉤,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
